BOARDID;SECID;TRADEDATE;SHORTNAME;NAME;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR;TRADINGSESSION;VOLUME;TRADE_SESSION_DATE;RECALC_DATE
SNDX;IMOEX;25.04.2022;Индекс МосБиржи;Индекс МосБиржи;2186,22;2236,32;2237,45;2168,18;22521850031;0;0;2;1,08105E+13;RUB;4944847155;3;;25.04.2022;
SNDX;IMOEX;26.04.2022;Индекс МосБиржи;Индекс МосБиржи;2318,46;2190,97;2347,92;2190,97;42976151804;0;0;2;1,14644E+13;RUB;4944847155;3;;26.04.2022;
SNDX;IMOEX;27.04.2022;Индекс МосБиржи;Индекс МосБиржи;2424,28;2326,27;2427,47;2305,47;48952158763;0;0;2;1,19877E+13;RUB;4944847155;3;;27.04.2022;
SNDX;IMOEX;28.04.2022;Индекс МосБиржи;Индекс МосБиржи;2383,66;2434,86;2505,94;2379,12;60911768322;0;0;2;1,17868E+13;RUB;4944847155;3;;28.04.2022;
SNDX;IMOEX;29.04.2022;Индекс МосБиржи;Индекс МосБиржи;2445,17;2390,83;2448,52;2390,83;41353794399;0;0;2;1,2091E+13;RUB;4944847155;3;;29.04.2022;
SNDX;IMOEX;04.05.2022;Индекс МосБиржи;Индекс МосБиржи;2373,16;2444,25;2464,6;2373,16;25945992882;0;0;2;1,17349E+13;RUB;4944847155;3;;04.05.2022;
SNDX;IMOEX;05.05.2022;Индекс МосБиржи;Индекс МосБиржи;2404,8;2379,04;2412,81;2379,04;17342318813;0;0;2;1,18914E+13;RUB;4944847155;3;;05.05.2022;
SNDX;IMOEX;06.05.2022;Индекс МосБиржи;Индекс МосБиржи;2393,03;2405,17;2406,78;2372,52;18005651255;0;0;2;1,18332E+13;RUB;4944847155;3;;06.05.2022;
SNDX;IMOEX;11.05.2022;Индекс МосБиржи;Индекс МосБиржи;2387,14;2391,91;2414,87;2367,48;18772686042;0;0;2;1,1804E+13;RUB;4944847155;3;;11.05.2022;
SNDX;IMOEX;12.05.2022;Индекс МосБиржи;Индекс МосБиржи;2297,89;2382,33;2386,16;2283,31;22770570604;0;0;2;1,13627E+13;RUB;4944847155;3;;12.05.2022;
SNDX;IMOEX;13.05.2022;Индекс МосБиржи;Индекс МосБиржи;2307,5;2309,98;2321,91;2283,1;15604714548;0;0;2;1,14102E+13;RUB;4944847155;3;;13.05.2022;
SNDX;IMOEX;16.05.2022;Индекс МосБиржи;Индекс МосБиржи;2364,6;2308,2;2379,35;2306,06;25869494280;0;0;2;1,16926E+13;RUB;4944847155;3;;16.05.2022;
SNDX;IMOEX;17.05.2022;Индекс МосБиржи;Индекс МосБиржи;2424,1;2378,08;2425,17;2371,93;35173701855;0;0;2;1,19868E+13;RUB;4944847155;3;;17.05.2022;
SNDX;IMOEX;18.05.2022;Индекс МосБиржи;Индекс МосБиржи;2445,3;2438;2490,17;2438;42157561625;0;0;2;1,20916E+13;RUB;4944847155;3;;18.05.2022;
SNDX;IMOEX;19.05.2022;Индекс МосБиржи;Индекс МосБиржи;2436,57;2454,36;2454,83;2414,63;23142918171;0;0;2;1,20484E+13;RUB;4944847155;3;;19.05.2022;
SNDX;IMOEX;20.05.2022;Индекс МосБиржи;Индекс МосБиржи;2373,26;2441,56;2451,02;2365,81;26154389699;0;0;2;1,17354E+13;RUB;4944847155;3;;20.05.2022;
SNDX;IMOEX;23.05.2022;Индекс МосБиржи;Индекс МосБиржи;2301,85;2379,66;2389,42;2300,77;25254453193;0;0;2;1,13823E+13;RUB;4944847155;3;;23.05.2022;
SNDX;IMOEX;24.05.2022;Индекс МосБиржи;Индекс МосБиржи;2293,62;2300,11;2317,92;2229,22;34493860693;0;0;2;1,13416E+13;RUB;4944847155;3;;24.05.2022;
SNDX;IMOEX;25.05.2022;Индекс МосБиржи;Индекс МосБиржи;2340,18;2300,15;2340,18;2291,13;28631752005;0;0;2;1,15718E+13;RUB;4944847155;3;;25.05.2022;
SNDX;IMOEX;26.05.2022;Индекс МосБиржи;Индекс МосБиржи;2413,06;2348,44;2415,03;2327,29;64356904664;0;0;2;1,19322E+13;RUB;4944847155;3;;26.05.2022;
SNDX;IMOEX;27.05.2022;Индекс МосБиржи;Индекс МосБиржи;2407,59;2424,7;2439,89;2399,92;34678510446;0;0;2;1,19052E+13;RUB;4944847155;3;;27.05.2022;
SNDX;IMOEX;30.05.2022;Индекс МосБиржи;Индекс МосБиржи;2400,39;2418,21;2433,04;2376,44;27385294017;0;0;2;1,18696E+13;RUB;4944847155;3;;30.05.2022;
SNDX;IMOEX;31.05.2022;Индекс МосБиржи;Индекс МосБиржи;2355,75;2400,75;2400,75;2351,74;20607741319;0;0;2;1,16488E+13;RUB;4944847155;3;;31.05.2022;
SNDX;IMOEX;01.06.2022;Индекс МосБиржи;Индекс МосБиржи;2374,6;2349,84;2385,64;2338,9;23159339656;0;0;2;1,1742E+13;RUB;4944847155;3;;01.06.2022;
SNDX;IMOEX;02.06.2022;Индекс МосБиржи;Индекс МосБиржи;2340,17;2374,67;2382,23;2337,53;25936157831;0;0;2;1,15718E+13;RUB;4944847155;3;;02.06.2022;
SNDX;IMOEX;03.06.2022;Индекс МосБиржи;Индекс МосБиржи;2308,03;2341,55;2348,03;2286,82;36640803131;0;0;2;1,14129E+13;RUB;4944847155;3;;03.06.2022;
SNDX;IMOEX;06.06.2022;Индекс МосБиржи;Индекс МосБиржи;2282,16;2308,35;2321,75;2277,21;23466169599;0;0;2;1,12849E+13;RUB;4944847155;3;;06.06.2022;
SNDX;IMOEX;07.06.2022;Индекс МосБиржи;Индекс МосБиржи;2291,62;2281,3;2294,4;2239,72;24673602866;0;0;2;1,13317E+13;RUB;4944847155;3;;07.06.2022;
SNDX;IMOEX;08.06.2022;Индекс МосБиржи;Индекс МосБиржи;2318,85;2296,62;2342,69;2296,62;33948819399;0;0;2;1,14664E+13;RUB;4944847155;3;;08.06.2022;
SNDX;IMOEX;09.06.2022;Индекс МосБиржи;Индекс МосБиржи;2293,99;2321,57;2323,39;2275,22;24767087946;0;0;2;1,13434E+13;RUB;4944847155;3;;09.06.2022;
SNDX;IMOEX;10.06.2022;Индекс МосБиржи;Индекс МосБиржи;2285,52;2282,81;2296,1;2273,95;22155213876;0;0;2;1,13015E+13;RUB;4944847155;3;;10.06.2022;
SNDX;IMOEX;14.06.2022;Индекс МосБиржи;Индекс МосБиржи;2289,75;2280,02;2308,43;2261,26;30573074781;0;0;2;1,13225E+13;RUB;4944847155;3;;14.06.2022;
SNDX;IMOEX;15.06.2022;Индекс МосБиржи;Индекс МосБиржи;2318,96;2290,76;2320,4;2282,79;31609602712;0;0;2;1,14669E+13;RUB;4944847155;3;;15.06.2022;
SNDX;IMOEX;16.06.2022;Индекс МосБиржи;Индекс МосБиржи;2369,75;2321,52;2374,24;2317,87;35239559797;0;0;2;1,17181E+13;RUB;4944847155;3;;16.06.2022;
SNDX;IMOEX;17.06.2022;Индекс МосБиржи;Индекс МосБиржи;2353,98;2373,07;2382,49;2345,4;21840774909;0;0;2;1,12555E+13;RUB;4781494292;3;;17.06.2022;
SNDX;IMOEX;20.06.2022;Индекс МосБиржи;Индекс МосБиржи;2404,4;2358,26;2404,4;2357,33;34227692868;0;0;2;1,14966E+13;RUB;4781494292;3;;20.06.2022;
SNDX;IMOEX;21.06.2022;Индекс МосБиржи;Индекс МосБиржи;2358,81;2407,63;2415,59;2357,27;47531716832;0;0;2;1,12786E+13;RUB;4781494292;3;;21.06.2022;
SNDX;IMOEX;22.06.2022;Индекс МосБиржи;Индекс МосБиржи;2373,52;2348,04;2373,52;2320,87;43293077660;0;0;2;1,1349E+13;RUB;4781494292;3;;22.06.2022;
SNDX;IMOEX;23.06.2022;Индекс МосБиржи;Индекс МосБиржи;2404,54;2375,6;2404,54;2350,1;48779605044;0;0;2;1,14973E+13;RUB;4781494292;3;;23.06.2022;
SNDX;IMOEX;24.06.2022;Индекс МосБиржи;Индекс МосБиржи;2391,51;2405,31;2414,02;2372,05;32470388223;0;0;2;1,1435E+13;RUB;4781494292;3;;24.06.2022;
SNDX;IMOEX;27.06.2022;Индекс МосБиржи;Индекс МосБиржи;2417,06;2387,55;2417,06;2384,32;32260073730;0;0;2;1,15571E+13;RUB;4781494292;3;;27.06.2022;
SNDX;IMOEX;28.06.2022;Индекс МосБиржи;Индекс МосБиржи;2408,75;2419,15;2419,81;2392,26;43643513133;0;0;2;1,15174E+13;RUB;4781494292;3;;28.06.2022;
SNDX;IMOEX;29.06.2022;Индекс МосБиржи;Индекс МосБиржи;2378,55;2407,49;2407,49;2370,41;39630917157;0;0;2;1,1373E+13;RUB;4781494292;3;;29.06.2022;
SNDX;IMOEX;30.06.2022;Индекс МосБиржи;Индекс МосБиржи;2204,85;2380,03;2407,2;2184,71;1,12712E+11;0;0;2;1,05344E+13;RUB;4777848516;3;;30.06.2022;
SNDX;IMOEX;01.07.2022;Индекс МосБиржи;Индекс МосБиржи;2206,61;2197,9;2237,92;2165,13;51706511775;0;0;2;1,05428E+13;RUB;4777848516;3;;01.07.2022;
SNDX;IMOEX;04.07.2022;Индекс МосБиржи;Индекс МосБиржи;2204,66;2208,7;2240,83;2197,39;39025784885;0;0;2;1,05335E+13;RUB;4777848516;3;;04.07.2022;
SNDX;IMOEX;05.07.2022;Индекс МосБиржи;Индекс МосБиржи;2226,64;2214,39;2238,73;2187,57;46917603888;0;0;2;1,06385E+13;RUB;4777848516;3;;05.07.2022;
SNDX;IMOEX;06.07.2022;Индекс МосБиржи;Индекс МосБиржи;2221,88;2227,02;2273,24;2214,04;42030318167;0;0;2;1,06158E+13;RUB;4777848516;3;;06.07.2022;
SNDX;IMOEX;07.07.2022;Индекс МосБиржи;Индекс МосБиржи;2226,65;2221,02;2239,59;2206,16;29779918347;0;0;2;1,06386E+13;RUB;4777848516;3;;07.07.2022;
SNDX;IMOEX;08.07.2022;Индекс МосБиржи;Индекс МосБиржи;2222,51;2225,02;2234,55;2202,52;22404447211;0;0;2;1,06188E+13;RUB;4777848516;3;;08.07.2022;
SNDX;IMOEX;11.07.2022;Индекс МосБиржи;Индекс МосБиржи;2162,34;2213,55;2224,35;2156,36;30424271678;0;0;2;1,03313E+13;RUB;4777848516;3;;11.07.2022;
SNDX;IMOEX;12.07.2022;Индекс МосБиржи;Индекс МосБиржи;2133,77;2160,74;2160,74;2105,26;33458868466;0;0;2;1,01948E+13;RUB;4777848516;3;;12.07.2022;
SNDX;IMOEX;13.07.2022;Индекс МосБиржи;Индекс МосБиржи;2073,68;2138,14;2142,51;2064,58;28992855952;0;0;2;9,90774E+12;RUB;4777848516;3;;13.07.2022;
SNDX;IMOEX;14.07.2022;Индекс МосБиржи;Индекс МосБиржи;2063,3;2073,79;2105,61;2049,44;25927908702;0;0;2;9,85814E+12;RUB;4777848516;3;;14.07.2022;
SNDX;IMOEX;15.07.2022;Индекс МосБиржи;Индекс МосБиржи;2109,52;2069,02;2109,52;2056,82;24180602393;0;0;2;1,0079E+13;RUB;4777848516;3;;15.07.2022;
SNDX;IMOEX;18.07.2022;Индекс МосБиржи;Индекс МосБиржи;2096,42;2119,02;2127,96;2083,01;21323881777;0;0;2;1,00164E+13;RUB;4777848516;3;;18.07.2022;
SNDX;IMOEX;19.07.2022;Индекс МосБиржи;Индекс МосБиржи;2071,28;2089,28;2089,28;2047,33;23004610339;0;0;2;9,89627E+12;RUB;4777848516;3;;19.07.2022;
SNDX;IMOEX;20.07.2022;Индекс МосБиржи;Индекс МосБиржи;2075,24;2076,24;2098,92;2067,37;25182119102;0;0;2;9,9152E+12;RUB;4777848516;3;;20.07.2022;
SNDX;IMOEX;21.07.2022;Индекс МосБиржи;Индекс МосБиржи;2053,64;2075,99;2075,99;2022,16;27162716774;0;0;2;9,812E+12;RUB;4777848516;3;;21.07.2022;
SNDX;IMOEX;22.07.2022;Индекс МосБиржи;Индекс МосБиржи;2096,75;2056,16;2099,68;2053,2;24272476943;0;0;2;1,0018E+13;RUB;4777848516;3;;22.07.2022;
SNDX;IMOEX;25.07.2022;Индекс МосБиржи;Индекс МосБиржи;2128,96;2099,81;2132,75;2090,22;28351314131;0;0;2;1,01719E+13;RUB;4777848516;3;;25.07.2022;
SNDX;IMOEX;26.07.2022;Индекс МосБиржи;Индекс МосБиржи;2192,42;2135,89;2192,42;2135,89;35324587837;0;0;2;1,04751E+13;RUB;4777848516;3;;26.07.2022;
SNDX;IMOEX;27.07.2022;Индекс МосБиржи;Индекс МосБиржи;2196,22;2198,96;2220,82;2184,71;35568624254;0;0;2;1,04932E+13;RUB;4777848516;3;;27.07.2022;
SNDX;IMOEX;28.07.2022;Индекс МосБиржи;Индекс МосБиржи;2189,16;2204,01;2213,21;2169,21;27632179178;0;0;2;1,04595E+13;RUB;4777848516;3;;28.07.2022;
SNDX;IMOEX;29.07.2022;Индекс МосБиржи;Индекс МосБиржи;2213,81;2187,67;2213,81;2181,07;25886690603;0;0;2;1,05773E+13;RUB;4777848516;3;;29.07.2022;
SNDX;IMOEX;01.08.2022;Индекс МосБиржи;Индекс МосБиржи;2180,09;2213,75;2220,73;2178,98;34423779174;0;0;2;1,04161E+13;RUB;4777848516;3;;01.08.2022;
SNDX;IMOEX;02.08.2022;Индекс МосБиржи;Индекс МосБиржи;2137,3;2176,57;2178,81;2137,3;27914278332;0;0;2;1,02117E+13;RUB;4777848516;3;;02.08.2022;
SNDX;IMOEX;03.08.2022;Индекс МосБиржи;Индекс МосБиржи;2123,92;2138,76;2156,54;2123,92;26449883090;0;0;2;1,01478E+13;RUB;4777848516;3;;03.08.2022;
SNDX;IMOEX;04.08.2022;Индекс МосБиржи;Индекс МосБиржи;2116,58;2126,39;2137,83;2111,87;22594862838;0;0;2;1,01127E+13;RUB;4777848516;3;;04.08.2022;
SNDX;IMOEX;05.08.2022;Индекс МосБиржи;Индекс МосБиржи;2054,29;2120,13;2124,6;2052,08;36874314129;0;0;2;9,81508E+12;RUB;4777848516;3;;05.08.2022;
SNDX;IMOEX;08.08.2022;Индекс МосБиржи;Индекс МосБиржи;2088,4;2106,5;2119,41;2086,98;27924176472;0;0;2;9,97804E+12;RUB;4777848516;3;;08.08.2022;
SNDX;IMOEX;09.08.2022;Индекс МосБиржи;Индекс МосБиржи;2136,8;2090,37;2136,8;2071,72;26431314966;0;0;2;1,02093E+13;RUB;4777848516;3;;09.08.2022;
SNDX;IMOEX;10.08.2022;Индекс МосБиржи;Индекс МосБиржи;2151,5;2138,81;2158,87;2128,59;27194863629;0;0;2;1,02795E+13;RUB;4777848516;3;;10.08.2022;
SNDX;IMOEX;11.08.2022;Индекс МосБиржи;Индекс МосБиржи;2133,11;2157,17;2174,9;2128,38;29583573203;0;0;2;1,01917E+13;RUB;4777848516;3;;11.08.2022;
SNDX;IMOEX;12.08.2022;Индекс МосБиржи;Индекс МосБиржи;2147,33;2133,93;2150,9;2117,08;21718566669;0;0;2;1,02596E+13;RUB;4777848516;3;;12.08.2022;
SNDX;IMOEX;15.08.2022;Индекс МосБиржи;Индекс МосБиржи;2165,12;2147,76;2165,75;2139,45;22639885748;0;0;2;1,03446E+13;RUB;4777848516;3;;15.08.2022;
SNDX;IMOEX;16.08.2022;Индекс МосБиржи;Индекс МосБиржи;2208,33;2172,4;2208,33;2168,06;27547482468;0;0;2;1,05511E+13;RUB;4777848516;3;;16.08.2022;
SNDX;IMOEX;17.08.2022;Индекс МосБиржи;Индекс МосБиржи;2188,56;2213,43;2225,05;2186,86;28031808792;0;0;2;1,04566E+13;RUB;4777848516;3;;17.08.2022;
SNDX;IMOEX;18.08.2022;Индекс МосБиржи;Индекс МосБиржи;2194,31;2188,42;2197,92;2176,02;19293588498;0;0;2;1,04841E+13;RUB;4777848516;3;;18.08.2022;
SNDX;IMOEX;19.08.2022;Индекс МосБиржи;Индекс МосБиржи;2195,16;2199,6;2199,6;2179,56;19380590930;0;0;2;1,04881E+13;RUB;4777848516;3;;19.08.2022;
SNDX;IMOEX;22.08.2022;Индекс МосБиржи;Индекс МосБиржи;2228,11;2193,29;2231,22;2187,04;25478090147;0;0;2;1,06456E+13;RUB;4777848516;3;;22.08.2022;
SNDX;IMOEX;23.08.2022;Индекс МосБиржи;Индекс МосБиржи;2260,08;2230,74;2261,59;2230,74;34167923074;0;0;2;1,07983E+13;RUB;4777848516;3;;23.08.2022;
SNDX;IMOEX;24.08.2022;Индекс МосБиржи;Индекс МосБиржи;2248,22;2263,57;2273,65;2243,08;25211293918;0;0;2;1,07417E+13;RUB;4777848516;3;;24.08.2022;
SNDX;IMOEX;25.08.2022;Индекс МосБиржи;Индекс МосБиржи;2246,34;2249,39;2266,18;2234,87;24487294444;0;0;2;1,07327E+13;RUB;4777848516;3;;25.08.2022;
SNDX;IMOEX;26.08.2022;Индекс МосБиржи;Индекс МосБиржи;2268,89;2248,98;2268,89;2239,66;18051564449;0;0;2;1,08404E+13;RUB;4777848516;3;;26.08.2022;
SNDX;IMOEX;29.08.2022;Индекс МосБиржи;Индекс МосБиржи;2296,33;2267,43;2296,33;2263,99;26880489296;0;0;2;1,09715E+13;RUB;4777848516;3;;29.08.2022;
SNDX;IMOEX;30.08.2022;Индекс МосБиржи;Индекс МосБиржи;2306,62;2299,28;2314,53;2292,44;50550921071;0;0;2;1,10207E+13;RUB;4777848516;3;;30.08.2022;
SNDX;IMOEX;31.08.2022;Индекс МосБиржи;Индекс МосБиржи;2400,08;2377,02;2423,12;2368,42;1,02137E+11;0;0;2;1,14672E+13;RUB;4777848516;3;;31.08.2022;
SNDX;IMOEX;01.09.2022;Индекс МосБиржи;Индекс МосБиржи;2445,77;2401,98;2448,5;2380,01;56992336462;0;0;2;1,16855E+13;RUB;4777848516;3;;01.09.2022;
SNDX;IMOEX;02.09.2022;Индекс МосБиржи;Индекс МосБиржи;2471,45;2443,76;2474,71;2431,54;63579147654;0;0;2;1,18082E+13;RUB;4777848516;3;;02.09.2022;
SNDX;IMOEX;05.09.2022;Индекс МосБиржи;Индекс МосБиржи;2488,44;2472,1;2488,44;2440,88;45685735670;0;0;2;1,18894E+13;RUB;4777848516;3;;05.09.2022;
SNDX;IMOEX;06.09.2022;Индекс МосБиржи;Индекс МосБиржи;2425,33;2487,76;2492,15;2382,24;64403078065;0;0;2;1,15878E+13;RUB;4777848516;3;;06.09.2022;
SNDX;IMOEX;07.09.2022;Индекс МосБиржи;Индекс МосБиржи;2401,57;2422,88;2436,64;2394,56;39183921360;0;0;2;1,14743E+13;RUB;4777848516;3;;07.09.2022;
SNDX;IMOEX;08.09.2022;Индекс МосБиржи;Индекс МосБиржи;2390,27;2397,59;2407,39;2378,3;33722794765;0;0;2;1,14203E+13;RUB;4777848516;3;;08.09.2022;
SNDX;IMOEX;09.09.2022;Индекс МосБиржи;Индекс МосБиржи;2426,06;2391,69;2426,81;2391,69;30026659926;0;0;2;1,15914E+13;RUB;4777848516;3;;09.09.2022;
SNDX;IMOEX;12.09.2022;Индекс МосБиржи;Индекс МосБиржи;2449,65;2419,77;2465,22;2413,55;35740888613;0;0;2;1,17041E+13;RUB;4777848516;3;;12.09.2022;
SNDX;IMOEX;13.09.2022;Индекс МосБиржи;Индекс МосБиржи;2446,89;2459,75;2465,55;2438,8;28825213668;0;0;2;1,16909E+13;RUB;4777848516;3;;13.09.2022;
SNDX;IMOEX;14.09.2022;Индекс МосБиржи;Индекс МосБиржи;2435,89;2439,96;2439,96;2400,14;34390158478;0;0;2;1,16383E+13;RUB;4777848516;3;;14.09.2022;
SNDX;IMOEX;15.09.2022;Индекс МосБиржи;Индекс МосБиржи;2446,59;2434,79;2457,02;2418,3;35982254564;0;0;2;1,16894E+13;RUB;4777848516;3;;15.09.2022;
SNDX;IMOEX;16.09.2022;Индекс МосБиржи;Индекс МосБиржи;2435,18;2446,09;2469,02;2427,68;39556443400;0;0;2;1,20058E+13;RUB;4930146741;3;;16.09.2022;
SNDX;IMOEX;19.09.2022;Индекс МосБиржи;Индекс МосБиржи;2430,54;2436,48;2453,03;2427,19;26089124163;0;0;2;1,19829E+13;RUB;4930146741;3;;19.09.2022;
SNDX;IMOEX;20.09.2022;Индекс МосБиржи;Индекс МосБиржи;2215,67;2430,53;2436,3;2171,92;1,28648E+11;0;0;2;1,09236E+13;RUB;4930146741;3;;20.09.2022;
SNDX;IMOEX;21.09.2022;Индекс МосБиржи;Индекс МосБиржи;2130,71;2052,89;2186,43;2002,73;79143617866;0;0;2;1,05047E+13;RUB;4930146741;3;;21.09.2022;
SNDX;IMOEX;22.09.2022;Индекс МосБиржи;Индекс МосБиржи;2190,87;2138,39;2216,85;2138,39;69447770289;0;0;2;1,08013E+13;RUB;4930146741;3;;22.09.2022;
SNDX;IMOEX;23.09.2022;Индекс МосБиржи;Индекс МосБиржи;2089,87;2192,11;2192,68;2071,37;56633145265;0;0;2;1,03034E+13;RUB;4930146741;3;;23.09.2022;
SNDX;IMOEX;26.09.2022;Индекс МосБиржи;Индекс МосБиржи;1933,35;2054,56;2054,56;1841,42;85669841859;0;0;2;9,53172E+12;RUB;4930146741;3;;26.09.2022;
SNDX;IMOEX;27.09.2022;Индекс МосБиржи;Индекс МосБиржи;1953,46;1930,58;1975,32;1904,24;52656113620;0;0;2;9,63087E+12;RUB;4930146741;3;;27.09.2022;
SNDX;IMOEX;28.09.2022;Индекс МосБиржи;Индекс МосБиржи;1963,86;1978,89;2018,99;1948,25;49270453422;0;0;2;9,68211E+12;RUB;4930146741;3;;28.09.2022;
SNDX;IMOEX;29.09.2022;Индекс МосБиржи;Индекс МосБиржи;1953,77;1998,24;2005,8;1917,62;42281651651;0;0;2;9,63236E+12;RUB;4930146741;3;;29.09.2022;
SNDX;IMOEX;30.09.2022;Индекс МосБиржи;Индекс МосБиржи;1957,31;1977,75;2005,21;1872,95;1,00124E+11;0;0;2;9,64983E+12;RUB;4930146741;3;;30.09.2022;
SNDX;IMOEX;03.10.2022;Индекс МосБиржи;Индекс МосБиржи;2041,96;1991,88;2047,54;1972,43;44257545027;0;0;2;1,00672E+13;RUB;4930146741;3;;03.10.2022;
SNDX;IMOEX;04.10.2022;Индекс МосБиржи;Индекс МосБиржи;2046,42;2071,19;2079,67;2016,59;46366353261;0;0;2;1,00891E+13;RUB;4930146741;3;;04.10.2022;
SNDX;IMOEX;05.10.2022;Индекс МосБиржи;Индекс МосБиржи;2029,88;2041,5;2045,62;1971,91;53461971146;0;0;2;1,00076E+13;RUB;4930146741;3;;05.10.2022;
SNDX;IMOEX;06.10.2022;Индекс МосБиржи;Индекс МосБиржи;2020,63;2027,3;2053,86;2015,09;35091173555;0;0;2;9,962E+12;RUB;4930146741;3;;06.10.2022;
SNDX;IMOEX;07.10.2022;Индекс МосБиржи;Индекс МосБиржи;1944,75;2012,95;2012,95;1939,54;41355184463;0;0;2;9,58789E+12;RUB;4930146741;3;;07.10.2022;
SNDX;IMOEX;10.10.2022;Индекс МосБиржи;Индекс МосБиржи;1916,97;1783,66;1917,91;1775,04;56385754466;0;0;2;9,45093E+12;RUB;4930146741;3;;10.10.2022;
SNDX;IMOEX;11.10.2022;Индекс МосБиржи;Индекс МосБиржи;1949,46;1928,74;1952,8;1909,11;31814724761;0;0;2;9,61112E+12;RUB;4930146741;3;;11.10.2022;
SNDX;IMOEX;12.10.2022;Индекс МосБиржи;Индекс МосБиржи;1951,65;1965,39;1974,59;1937,93;27544147228;0;0;2;9,62191E+12;RUB;4930146741;3;;12.10.2022;
SNDX;IMOEX;13.10.2022;Индекс МосБиржи;Индекс МосБиржи;1955,2;1950,24;1975,84;1941,18;25239455241;0;0;2;9,63941E+12;RUB;4930146741;3;;13.10.2022;
SNDX;IMOEX;14.10.2022;Индекс МосБиржи;Индекс МосБиржи;1950,98;1963,38;1965,77;1933,29;23793882193;0;0;2;9,61861E+12;RUB;4930146741;3;;14.10.2022;
SNDX;IMOEX;17.10.2022;Индекс МосБиржи;Индекс МосБиржи;2012,85;1958,18;2013,61;1955,7;32246002625;0;0;2;9,92367E+12;RUB;4930146741;3;;17.10.2022;
SNDX;IMOEX;18.10.2022;Индекс МосБиржи;Индекс МосБиржи;2032,4;2031,56;2039,67;1999,38;33771126654;0;0;2;1,002E+13;RUB;4930146741;3;;18.10.2022;
SNDX;IMOEX;19.10.2022;Индекс МосБиржи;Индекс МосБиржи;1978,4;1986,67;2006,06;1953,74;35837150711;0;0;2;9,75382E+12;RUB;4930146741;3;;19.10.2022;
SNDX;IMOEX;20.10.2022;Индекс МосБиржи;Индекс МосБиржи;2025,51;1998,74;2032,58;1991,09;35871004460;0;0;2;9,98607E+12;RUB;4930146741;3;;20.10.2022;
SNDX;IMOEX;21.10.2022;Индекс МосБиржи;Индекс МосБиржи;2043,71;2026,44;2049;2000,68;35187924135;0;0;2;1,00758E+13;RUB;4930146741;3;;21.10.2022;
SNDX;IMOEX;24.10.2022;Индекс МосБиржи;Индекс МосБиржи;2063,95;2070,36;2088,31;2048,37;32652624967;0;0;2;1,01756E+13;RUB;4930146741;3;;24.10.2022;
SNDX;IMOEX;25.10.2022;Индекс МосБиржи;Индекс МосБиржи;2130,65;2066,28;2130,65;2058,09;42887815544;0;0;2;1,05044E+13;RUB;4930146741;3;;25.10.2022;
SNDX;IMOEX;26.10.2022;Индекс МосБиржи;Индекс МосБиржи;2120,58;2131,18;2144,56;2093,12;42015203007;0;0;2;1,04548E+13;RUB;4930146741;3;;26.10.2022;
SNDX;IMOEX;27.10.2022;Индекс МосБиржи;Индекс МосБиржи;2164,64;2133,81;2164,64;2123,57;41008408451;0;0;2;1,0672E+13;RUB;4930146741;3;;27.10.2022;
SNDX;IMOEX;28.10.2022;Индекс МосБиржи;Индекс МосБиржи;2167,7;2154,28;2171,88;2130,75;43444621093;0;0;2;1,06871E+13;RUB;4930146741;3;;28.10.2022;
SNDX;IMOEX;31.10.2022;Индекс МосБиржи;Индекс МосБиржи;2166,61;2173;2184,38;2155,75;31288260045;0;0;2;1,06817E+13;RUB;4930146741;3;;31.10.2022;
SNDX;IMOEX;01.11.2022;Индекс МосБиржи;Индекс МосБиржи;2174,35;2179,15;2185,6;2161,18;21732654118;0;0;2;1,07199E+13;RUB;4930146741;3;;01.11.2022;
SNDX;IMOEX;02.11.2022;Индекс МосБиржи;Индекс МосБиржи;2173,84;2178,25;2184,89;2160,56;22031567419;0;0;2;1,07173E+13;RUB;4930146741;3;;02.11.2022;
SNDX;IMOEX;03.11.2022;Индекс МосБиржи;Индекс МосБиржи;2155,92;2145,54;2156,78;2123,32;25792024221;0;0;2;1,0629E+13;RUB;4930146741;3;;03.11.2022;
SNDX;IMOEX;07.11.2022;Индекс МосБиржи;Индекс МосБиржи;2208,78;2176,33;2208,78;2172,34;41425843847;0;0;2;1,08896E+13;RUB;4930146741;3;;07.11.2022;
SNDX;IMOEX;08.11.2022;Индекс МосБиржи;Индекс МосБиржи;2207,2;2213,39;2221,13;2188,22;37767596384;0;0;2;1,08818E+13;RUB;4930146741;3;;08.11.2022;
SNDX;IMOEX;09.11.2022;Индекс МосБиржи;Индекс МосБиржи;2166,56;2201,06;2205,92;2166,42;32153634675;0;0;2;1,06814E+13;RUB;4930146741;3;;09.11.2022;
SNDX;IMOEX;10.11.2022;Индекс МосБиржи;Индекс МосБиржи;2210,02;2167,96;2211,21;2161,57;50837891634;0;0;2;1,08957E+13;RUB;4930146741;3;;10.11.2022;
SNDX;IMOEX;11.11.2022;Индекс МосБиржи;Индекс МосБиржи;2217,44;2221,68;2224,97;2204,33;35129623600;0;0;2;1,09323E+13;RUB;4930146741;3;;11.11.2022;
SNDX;IMOEX;14.11.2022;Индекс МосБиржи;Индекс МосБиржи;2244,77;2230,8;2245,9;2221,31;39642803676;0;0;2;1,1067E+13;RUB;4930146741;3;;14.11.2022;
